Date,Adj Close,Close,High,Low,Open,Volume
11/2/2021,26.17242432,26.17242432,26.3155098,25.17741585,25.63767242,273444353
11/3/2021,26.85533524,26.85533524,27.04653931,25.43722153,26.18184662,461720151
11/4/2021,25.78609848,25.78609848,27.46786118,25.28342628,26.8371048,394831143
11/5/2021,25.6113205,25.6113205,26.09297752,25.30790901,25.77420425,306264785
11/6/2021,25.18193436,25.18193436,25.80330467,24.51136017,25.61153221,237451908
11/7/2021,25.3486805,25.3486805,25.52054405,25.00252914,25.19561005,165629137
11/8/2021,26.25276947,26.25276947,26.34389687,25.25532341,25.34938431,345765450
11/9/2021,26.38306236,26.38306236,27.80546379,26.03474617,26.2524147,529468138
11/10/2021,25.34309578,25.34309578,28.43103027,24.27253914,26.35614204,727246143
11/11/2021,25.46022034,25.46022034,26.10653305,24.94262505,25.34114647,327675351
11/12/2021,24.57852936,24.57852936,25.6986618,23.93395042,25.41960716,295180946
11/13/2021,24.68658638,24.68658638,24.79430771,24.16267014,24.56929016,167070377
11/14/2021,24.56866837,24.56866837,24.97127533,24.04758072,24.67612076,164014839
11/15/2021,23.95619011,23.95619011,24.96070862,23.9014492,24.58207321,263645825
11/16/2021,21.71284676,21.71284676,24.03832817,20.52117729,24.03832817,539231063
11/17/2021,21.88493919,21.88493919,21.93988228,21.1373558,21.71442986,287532427
11/18/2021,20.09442329,20.09442329,22.23621559,19.66526031,21.88306427,328892503
11/19/2021,21.23385811,21.23385811,21.33238411,19.81124687,20.09320831,234233753
11/20/2021,22.00570869,22.00570869,22.02101326,20.97449493,21.22380829,202233872
11/21/2021,21.70135498,21.70135498,22.17656708,21.42265511,22.02889824,164787056
11/22/2021,20.98778152,20.98778152,22.23020363,20.77170753,21.67680931,316990900
11/23/2021,22.1785984,22.1785984,22.32753754,20.79448128,20.96928215,254129899
11/24/2021,21.7317543,21.7317543,22.34327888,20.56044769,22.20523834,243514932
11/25/2021,20.83304024,20.83304024,21.62696648,20.61841774,20.81332588,268033039
11/26/2021,19.18516159,19.18516159,21.47180557,18.79007912,21.38518715,309671638
11/27/2021,19.51115417,19.51115417,20.14360428,19.23540115,19.23710632,160936408
11/28/2021,20.16950035,20.16950035,20.25162315,18.64735222,19.5340519,268236955
11/29/2021,20.30320168,20.30320168,20.48048973,19.71525574,20.20343399,202866672
11/30/2021,21.24263954,21.24263954,21.46006775,19.68415642,20.28010941,294432215
12/1/2021,20.97216415,20.97216415,22.26504707,20.80319214,21.23117447,352926488
12/2/2021,22.36846924,22.36846924,23.02290535,20.5687027,20.97055244,601374192
12/3/2021,19.93108559,19.93108559,23.04355431,19.5284462,22.44373512,410267396
12/4/2021,17.19194984,17.19194984,20.03352737,13.44402218,19.98505211,778633101
12/5/2021,16.52913284,16.52913284,17.48320007,15.98116684,17.18226051,304823078
12/6/2021,17.34781265,17.34781265,17.47067261,15.21739864,16.54081535,370629104
12/7/2021,17.22620773,17.22620773,17.65987968,16.97687721,17.36352539,293496197
12/8/2021,18.6664505,18.6664505,18.69276619,16.99869919,17.19953346,396616051
12/9/2021,16.20668221,16.20668221,18.76439857,16.13290787,18.66629791,265115286
12/10/2021,15.17370319,15.17370319,16.53917694,15.1327076,16.2025795,267594941
12/11/2021,15.88554859,15.88554859,16.71006775,15.00298214,15.18077278,274377992
12/12/2021,16.01793671,16.01793671,16.1952095,15.28052139,15.88219929,142510812
12/13/2021,14.148139,14.148139,16.09150505,13.79083824,16.03488541,236854841
12/14/2021,14.97940826,14.97940826,15.01078415,13.9480381,14.15689659,190824634
12/15/2021,15.18029785,15.18029785,15.47216415,14.19801998,14.9963541,223391375
12/16/2021,14.42151165,14.42151165,15.38195705,14.36240005,15.18940353,195180102
12/17/2021,15.00636292,15.00636292,15.09107685,13.71608162,14.41451931,212120159
12/18/2021,15.57723904,15.57723904,16.10766411,14.7003479,15.00551319,313275176
12/19/2021,14.95597935,14.95597935,15.97129345,14.85790253,15.58432007,194450339
12/20/2021,14.48498154,14.48498154,15.15778446,13.96921921,14.96083641,218636091
12/21/2021,15.07488823,15.07488823,15.09358692,14.32898521,14.48561096,146489733
12/22/2021,16.22801018,16.22801018,16.41109085,14.98368454,15.07658386,264426176
12/23/2021,18.12581444,18.12581444,18.2435379,15.95048618,16.22625542,487135546
12/24/2021,17.48187065,17.48187065,18.26655006,17.2851162,18.16585159,339462880
12/25/2021,17.47253799,17.47253799,17.8523941,17.10487938,17.49975967,211599998
12/26/2021,18.68797684,18.68797684,18.78577423,16.73154831,17.46410942,328730370
12/27/2021,19.06847382,19.06847382,20.07096863,18.56364822,18.6596756,421879970
12/28/2021,18.4527092,18.4527092,19.93220329,17.8058033,19.11854362,609752158
12/29/2021,17.09210014,17.09210014,19.44855881,16.96129799,18.41363525,556682573
12/30/2021,17.82246017,17.82246017,17.87702751,16.74272919,17.12831306,302579640
12/31/2021,17.06888008,17.06888008,18.60414124,16.85458183,17.81514931,381251541
1/1/2022,17.44449615,17.44449615,17.51146889,17.00614548,17.06946373,215030557
1/2/2022,18.36928177,18.36928177,18.44598961,17.10517883,17.44412613,228978077
1/3/2022,18.44053841,18.44053841,19.1399498,17.9560833,18.37819862,387199887
1/4/2022,18.26007271,18.26007271,19.09142876,17.77783775,18.45368385,401520096
1/5/2022,17.2035408,17.2035408,19.797966,16.59835434,18.26276588,592856906
1/6/2022,17.09418106,17.09418106,17.2007618,16.20055199,17.2007618,440853593
1/7/2022,15.7679987,15.7679987,17.11685753,15.35194016,17.09043884,396627148
1/8/2022,14.97864342,14.97864342,16.17707443,14.62926006,15.7680006,340981111
1/9/2022,15.80572414,15.80572414,16.25487137,14.89227581,14.97923279,222855975
1/10/2022,15.16294479,15.16294479,16.41130447,14.78914261,15.80480862,388682024
1/11/2022,15.96360493,15.96360493,16.2751255,15.05884838,15.16041183,293501581
1/12/2022,16.27132416,16.27132416,16.5833683,15.96411228,15.96411228,221715263
1/13/2022,15.47787571,15.47787571,16.55565643,15.47787571,16.27275085,236906969
1/14/2022,15.88127232,15.88127232,15.93501377,15.21458721,15.47954559,193078925
1/15/2022,16.4983902,16.4983902,16.6383152,15.77167702,15.88062,197667350
1/16/2022,17.80591393,17.80591393,18.09891319,16.33303261,16.49747658,311479726
1/17/2022,16.65336609,16.65336609,17.90608978,16.31777,17.80913162,277971197
1/18/2022,16.02284813,16.02284813,17.61876106,15.67978668,16.6520195,362393695
1/19/2022,15.2360096,15.2360096,16.16505814,15.22049809,16.02295876,208624621
1/20/2022,14.47544003,14.47544003,16.14390182,14.46836662,15.21633625,177971965
1/21/2022,12.65628624,12.65628624,14.65586281,12.43164063,14.47787189,370396646
1/22/2022,11.11779118,11.11779118,12.92256546,10.62737656,12.66326904,506390580
1/23/2022,11.42043495,11.42043495,11.88539791,10.91379356,11.12178326,300013214
1/24/2022,10.67153454,10.67153454,11.42932606,9.627311707,11.42201519,400388588
1/25/2022,10.59298134,10.59298134,10.90430737,10.40510273,10.67190456,187696996
1/26/2022,10.58795929,10.58795929,11.66028118,10.418643,10.59112167,232188495
1/27/2022,10.3146677,10.3146677,10.89689541,9.963886261,10.58636379,273145194
1/28/2022,10.64391518,10.64391518,10.71192265,9.924403191,10.30872917,169320541
1/29/2022,11.13627911,11.13627911,11.21036816,10.60120583,10.64553547,166681724
1/30/2022,10.79968739,10.79968739,11.41320992,10.68567944,11.14025116,150898766
1/31/2022,11.80510712,11.80510712,11.81632042,10.35600758,10.79971027,220968950
2/1/2022,11.12458611,11.12458611,11.83613586,11.09164524,11.80309868,231991504
2/2/2022,10.51551533,10.51551533,11.33482742,10.46560097,11.12327099,188606524
2/3/2022,10.36947441,10.36947441,10.56575108,9.999570847,10.51522064,170628306
2/4/2022,11.14066219,11.14066219,11.1505537,10.34603977,10.36253071,231440228
2/5/2022,11.26575184,11.26575184,11.88037109,11.14040089,11.14737797,253673144
2/6/2022,11.64606476,11.64606476,11.64791489,11.10521984,11.26696014,171585319
2/7/2022,12.37325573,12.37325573,12.55604935,11.42098618,11.65643692,376002822
2/8/2022,11.9603138,11.9603138,12.89033222,11.54890633,12.37627888,335858585
2/9/2022,12.32744217,12.32744217,12.61010456,11.67677498,11.95257854,230628375
2/10/2022,11.44025803,11.44025803,12.33490944,11.42612362,12.32821083,278254699
2/11/2022,10.63794613,10.63794613,11.64803123,10.45192814,11.43940735,202460299
2/12/2022,10.62627983,10.62627983,10.94484711,10.46633816,10.64010429,153945718
2/13/2022,10.39058685,10.39058685,10.81115627,10.29515934,10.62450027,128151906
2/14/2022,10.62751961,10.62751961,10.68205357,10.16047382,10.38389397,135160729
2/15/2022,11.45332623,11.45332623,11.4930172,10.61943245,10.62699318,187292650
2/16/2022,11.26288033,11.26288033,11.49695969,10.82575798,11.45489502,202990918
2/17/2022,10.37307358,10.37307358,11.36140633,10.2817812,11.25292015,191681935
2/18/2022,10.17953396,10.17953396,10.68653965,10.0715189,10.38104725,321752203
2/19/2022,10.03823853,10.03823853,10.40078163,9.81826973,10.17730331,343381117
2/20/2022,9.370289803,9.370289803,10.03728867,9.251257896,10.03728867,258709389
2/21/2022,8.554727554,8.554727554,9.736632347,8.552854538,9.365628242,279211938
2/22/2022,8.870278358,8.870278358,8.946274757,8.217358589,8.552185059,253250689
2/23/2022,8.795060158,8.795060158,9.409790039,8.747095108,8.870446205,192852307
2/24/2022,8.821893692,8.821893692,8.928303719,7.588877201,8.789948463,420461738
2/25/2022,9.241801262,9.241801262,9.407938004,8.497382164,8.822278023,222754387
2/26/2022,9.047620773,9.047620773,9.486714363,8.99523735,9.240078926,172784672
2/27/2022,9.772333145,9.772333145,10.11617756,8.713088989,9.047380447,446536336
2/28/2022,10.51830864,10.51830864,10.51830864,9.462665558,9.769949913,439010943
3/1/2022,10.33866119,10.33866119,10.79085255,10.1058073,10.51883793,352995706
3/2/2022,10.03483295,10.03483295,10.53742123,9.978786469,10.33889008,269058389
3/3/2022,9.554364204,9.554364204,10.1005249,9.45442009,10.03555584,193167247
3/4/2022,8.799683571,8.799683571,9.558460236,8.711923599,9.555498123,206966311
3/5/2022,9.014435768,9.014435768,9.12022686,8.728647232,8.804783821,147662862
3/6/2022,8.4888134,8.4888134,9.061414719,8.485178947,9.014860153,173015867
3/7/2022,8.332438469,8.332438469,8.773620605,8.164777756,8.489379883,214726908
3/8/2022,8.828000069,8.828000069,8.844097137,8.288791656,8.331020355,219445454
3/9/2022,9.201221466,9.201221466,9.430226326,8.784043312,8.829014778,263847667
3/10/2022,8.680952072,8.680952072,9.278565407,8.560783386,9.202630043,212645828
3/11/2022,8.539280891,8.539280891,9.008091927,8.410191536,8.680789948,207844616
3/12/2022,8.483082771,8.483082771,8.853906631,8.480381012,8.538466454,148862587
3/13/2022,8.207583427,8.207583427,8.719936371,8.161455154,8.476914406,140525345
3/14/2022,8.487739563,8.487739563,8.563167572,8.143535614,8.208087921,170252255
3/15/2022,8.705360413,8.705360413,8.765312195,8.170695305,8.48705864,164156412
3/16/2022,9.094426155,9.094426155,9.181241989,8.60346508,8.705748558,255145237
3/17/2022,9.223402023,9.223402023,9.382721901,9.050984383,9.093943596,193769068
3/18/2022,9.646535873,9.646535873,9.745016098,9.043688774,9.221384048,223126751
3/19/2022,9.707410812,9.707410812,9.931675911,9.602931976,9.645810127,303641030
3/20/2022,9.320137024,9.320137024,9.763949394,9.165719986,9.708739281,197195639
3/21/2022,9.338867188,9.338867188,9.584174156,9.210832596,9.320502281,229627680
3/22/2022,9.768980026,9.768980026,10.13324356,9.293473244,9.338534355,294556410
3/23/2022,9.989341736,9.989341736,10.2175703,9.684658051,9.770064354,224210772
3/24/2022,10.76542377,10.76542377,10.77579212,9.981891632,9.99034214,310618643
3/25/2022,10.59865189,10.59865189,11.11621571,10.48596478,10.7668581,271994800
3/26/2022,10.60861015,10.60861015,10.72892761,10.39249229,10.59797382,152795606
3/27/2022,11.39468002,11.39468002,11.39468002,10.5072031,10.60949326,238786132
3/28/2022,10.91234493,10.91234493,11.53805542,10.90465927,11.39649105,307967978
3/29/2022,11.24719524,11.24719524,11.66231632,10.90650654,10.90650654,321945909
3/30/2022,11.71185493,11.71185493,11.81359196,10.92244339,11.24646282,358744579
3/31/2022,11.26535416,11.26535416,12.43114662,11.12086868,11.71109104,444141642
4/1/2022,11.57750416,11.57750416,12.05768013,10.93780613,11.26981735,339577604
4/2/2022,11.65720558,11.65720558,11.96755791,11.51104641,11.57800293,348185892
4/3/2022,11.86311531,11.86311531,12.01498318,11.51887417,11.65130329,273765651
4/4/2022,11.51282692,11.51282692,12.09883404,11.10023308,11.86119461,322218447
4/5/2022,11.11120033,11.11120033,11.87382984,11.10780621,11.5146389,215412627
4/6/2022,9.969744682,9.969744682,11.11498737,9.966697693,11.11047745,292162492
4/7/2022,10.49201202,10.49201202,10.52832508,9.895723343,9.973650932,182212530
4/8/2022,9.713677406,9.713677406,10.52552032,9.662443161,10.48948574,187708577
4/9/2022,10.0595541,10.0595541,10.06180477,9.715456963,9.715456963,152865919
4/10/2022,9.915848732,9.915848732,10.29306126,9.913585663,10.05976105,140408580
4/11/2022,8.984431267,8.984431267,9.912560463,8.961312294,9.912560463,213173516
4/12/2022,9.324267387,9.324267387,9.481575966,8.977039337,8.986949921,168889905
4/13/2022,9.659963608,9.659963608,9.713059425,9.291303635,9.323921204,182470460
4/14/2022,9.475543976,9.475543976,9.736721992,9.355938911,9.658660889,254355453
4/15/2022,9.7615242,9.7615242,9.934213638,9.475885391,9.475885391,222270480
4/16/2022,9.666152954,9.666152954,9.8083601,9.517582893,9.761943817,128655199
4/17/2022,9.260661125,9.260661125,9.699521065,9.237318039,9.665458679,116823281
4/18/2022,9.3863554,9.3863554,9.39290905,8.900261879,9.26180172,201686287
4/19/2022,9.545795441,9.545795441,9.606336594,9.237232208,9.386902809,191912745
4/20/2022,9.318609238,9.318609238,9.6836586,9.137716293,9.545679092,237978717
4/21/2022,8.860125542,8.860125542,9.678150177,8.742972374,9.318299294,282734778
4/22/2022,8.909130096,8.909130096,9.093114853,8.779987335,8.859334946,246411429
4/23/2022,8.9376688,8.9376688,9.200590134,8.87419796,8.909095764,207673932
4/24/2022,8.72632885,8.72632885,9.127222061,8.724570274,8.935505867,156490754
4/25/2022,8.738511086,8.738511086,8.753401756,8.220396042,8.726200104,202572131
4/26/2022,8.005805016,8.005805016,8.793884277,7.970979214,8.736438751,160637256
4/27/2022,8.215010643,8.215010643,8.385820389,8.007694244,8.007933617,136480916
4/28/2022,8.172584534,8.172584534,8.338698387,8.05898571,8.214936256,139028879
4/29/2022,7.619935036,7.619935036,8.215589523,7.552741051,8.172045708,178577448
4/30/2022,6.771395206,6.771395206,7.777936935,6.670342922,7.619686127,202858534
5/1/2022,7.124684811,7.124684811,7.211152077,6.664968014,6.771162987,194095247
5/2/2022,6.934234142,6.934234142,7.177690029,6.697620869,7.12323904,148172093
5/3/2022,6.85240221,6.85240221,7.11135006,6.726426125,6.934348106,134692231
5/4/2022,7.957334995,7.957334995,7.957334995,6.844947815,6.852160931,223655414
5/5/2022,7.333387852,7.333387852,8.076672554,7.024381161,7.952621937,240577045
5/6/2022,7.599331856,7.599331856,7.664491177,6.955387115,7.334694862,245323965
5/7/2022,7.187345982,7.187345982,7.613275051,7.033627987,7.597602844,236476567
5/8/2022,7.120745182,7.120745182,7.311353207,6.915721893,7.187837124,211379465
5/9/2022,6.06016922,6.06016922,7.206515789,6.06016922,7.120605946,363357317
5/10/2022,6.079244137,6.079244137,6.628026009,5.847208023,6.053065777,369212661
5/11/2022,4.879587173,4.879587173,6.198387146,4.722678185,6.077630997,509272688
5/12/2022,4.692314148,4.692314148,5.14281702,3.804708004,4.881968975,399493139
5/13/2022,5.130251884,5.130251884,5.428931236,4.633236885,4.688766956,236758652
5/14/2022,5.185300827,5.185300827,5.342050076,4.758318901,5.13108778,226433303
5/15/2022,5.449522018,5.449522018,5.44997406,5.006548882,5.18456316,245919268
5/16/2022,5.044344902,5.044344902,5.450857162,4.936705112,5.450857162,161915063
5/17/2022,5.466765881,5.466765881,5.486106873,5.045268059,5.045268059,162612316
5/18/2022,4.902216911,4.902216911,5.53078413,4.902099133,5.466767788,145420276
5/19/2022,5.190269947,5.190269947,5.199790001,4.766673088,4.902164936,157316699
5/20/2022,5.104963779,5.104963779,5.490059853,4.949855804,5.188789845,164847326
5/21/2022,5.237450123,5.237450123,5.35011816,5.017141819,5.104643822,120434484
5/22/2022,5.509895802,5.509895802,5.527100086,5.152444839,5.236952782,126111513
5/23/2022,5.619820118,5.619820118,5.950588226,5.388316154,5.507502079,245045792
5/24/2022,5.598824024,5.598824024,5.773367882,5.318527222,5.620215893,201326900
5/25/2022,5.612132072,5.612132072,5.757073879,5.404852867,5.598189831,163676162
5/26/2022,4.980079174,4.980079174,5.755427837,4.837674141,5.613454819,210600895
5/27/2022,4.679187775,4.679187775,5.053983212,4.630106926,4.978972912,230773725
5/28/2022,4.985589981,4.985589981,5.002644062,4.645709038,4.782233238,126811784
5/29/2022,4.939421177,4.939421177,5.013419151,4.798157215,4.985239983,110975174
5/30/2022,5.641372204,5.641372204,5.657465935,4.903833866,4.939714909,174677821
5/31/2022,5.695826054,5.695826054,5.858230114,5.573069096,5.641704082,172677217
6/1/2022,5.159789085,5.159789085,5.786567211,5.139492035,5.696706772,170579803
6/2/2022,5.312879086,5.312879086,5.326467991,5.07719183,5.15895319,141094619
6/3/2022,5.078975201,5.078975201,5.320833206,4.996578217,5.311555862,115713432
6/4/2022,5.119289875,5.119289875,5.162196159,4.961174965,5.079017162,104863958
6/5/2022,5.094315052,5.094315052,5.208975792,4.947165966,5.119366169,99008037
6/6/2022,5.373559952,5.373559952,5.408023834,5.095386028,5.095386028,135509483
6/7/2022,5.236352921,5.236352921,5.399306774,4.959811211,5.372364998,175821455
6/8/2022,5.08810091,5.08810091,5.304969788,5.0658741,5.235805988,129345740
6/9/2022,5.204436779,5.204436779,5.33481884,5.048065186,5.087697029,97651715
6/10/2022,4.813275814,4.813275814,5.211797237,4.809916019,5.204249859,114117413
6/11/2022,4.373313904,4.373313904,4.954820156,4.358832836,4.813936234,126735281
6/12/2022,4.124308109,4.124308109,4.458673,4.119526863,4.37448597,135157638
6/13/2022,3.635674953,3.635674953,4.11694479,3.492897034,4.11694479,241473582
6/14/2022,3.884339094,3.884339094,3.89845109,3.381176949,3.637794971,173698077
6/15/2022,4.400087833,4.400087833,4.404477119,3.408843994,3.883055925,229222665
6/16/2022,3.825576067,3.825576067,4.436614037,3.772660017,4.403931141,189186419
6/17/2022,3.93918705,3.93918705,3.986192942,3.810219049,3.826492071,106151302
6/18/2022,3.648536921,3.648536921,4.069429874,3.370309114,3.939028025,158283162
6/19/2022,4.186411858,4.186411858,4.233757019,3.517307043,3.64687705,153585925
6/20/2022,4.304450989,4.304450989,4.369887829,4.00733614,4.186758041,159927449
6/21/2022,4.749176025,4.749176025,5.143179893,4.236964226,4.304624081,218168279
6/22/2022,4.988689899,4.988689899,5.323933125,4.590010166,4.752064228,296038353
6/23/2022,5.624932766,5.624932766,5.635623932,4.986948013,4.989191055,224705017
6/24/2022,5.487823009,5.487823009,5.767702103,5.366341114,5.625517845,184306651
6/25/2022,5.636208057,5.636208057,5.735929012,5.286944866,5.48752594,126393048
6/26/2022,5.60057497,5.60057497,5.99913311,5.506929874,5.634245872,143149753
6/27/2022,5.341139793,5.341139793,5.904418945,5.313396931,5.600354195,126129531
6/28/2022,4.909684181,4.909684181,5.456721783,4.872868061,5.340601921,118983844
6/29/2022,5.093020916,5.093020916,5.243823051,4.81176281,4.910727024,146948853
6/30/2022,4.979168892,4.979168892,5.125226021,4.643011093,5.094581127,155129967
7/1/2022,4.840063095,4.840063095,5.111443996,4.770250797,4.985375881,125566536
7/2/2022,4.916399002,4.916399002,5.059706211,4.734423161,4.846576214,111879435
7/3/2022,4.914064884,4.914064884,4.938364983,4.746868134,4.916605949,83246348
7/4/2022,5.297554016,5.297554016,5.297554016,4.741260052,4.914034843,104765696
7/5/2022,5.309924126,5.309924126,5.41464901,5.036818981,5.305120945,122286252
7/6/2022,5.354457855,5.354457855,5.473797798,5.215195179,5.311157227,130046282
7/7/2022,5.737151146,5.737151146,5.796115875,5.300054073,5.354835033,121473044
7/8/2022,5.80808115,5.80808115,5.925852776,5.536550045,5.736896992,145399521
7/9/2022,6.473640919,6.473640919,6.588240147,5.796563148,5.805836201,195247569
7/10/2022,6.262073994,6.262073994,6.473546982,6.004388809,6.473546982,166707018
7/11/2022,5.566945076,5.566945076,6.266431808,5.310445786,6.261301994,239071455
7/12/2022,5.561343193,5.561343193,5.864448071,5.477291107,5.567556858,228327945
7/13/2022,6.127813816,6.127813816,6.174153805,5.327633858,5.557929993,247910628
7/14/2022,6.991370201,6.991370201,7.053615093,6.04830122,6.122666836,444892608
7/15/2022,6.796994209,6.796994209,7.170975208,6.754854202,6.997532845,254647766
7/16/2022,7.356259823,7.356259823,7.557439804,6.691730976,6.794391155,229268309
7/17/2022,6.957256794,6.957256794,7.418346882,6.932263851,7.354922771,152128766
7/18/2022,7.3391819,7.3391819,7.408969879,6.954804897,6.957847118,242867621
7/19/2022,7.346598148,7.346598148,7.712415218,7.239006042,7.334897995,323561901
7/20/2022,6.871230125,6.871230125,7.588184834,6.825500011,7.345291138,280377012
7/21/2022,7.212133884,7.212133884,7.273490906,6.698646069,6.870585918,239525093
7/22/2022,6.912918091,6.912918091,7.438386917,6.846627235,7.213028908,187754432
7/23/2022,6.982264042,6.982264042,7.175972939,6.696761131,6.909567833,168344524
7/24/2022,7.225416183,7.225416183,7.292847157,6.912642956,6.982728958,158730477
7/25/2022,7.090095997,7.090095997,7.501885891,6.848610878,7.225465775,338039574
7/26/2022,6.627559185,6.627559185,7.092885017,6.247121811,7.092885017,279238041
7/27/2022,8.048117638,8.048117638,8.16327858,6.523402214,6.63461113,378630945
7/28/2022,9.273797035,9.273797035,9.743395805,7.979899883,8.047310829,637216377
7/29/2022,9.019708633,9.019708633,9.366463661,8.641581535,9.27573967,427243491
7/30/2022,8.759899139,8.759899139,9.131106377,8.547099113,9.03674984,329010762
7/31/2022,8.371331215,8.371331215,9.100650787,8.364334106,8.758527756,320134087
8/1/2022,8.38339138,8.38339138,8.554317474,8.08259964,8.372047424,223771661
8/2/2022,8.289977074,8.289977074,8.650471687,7.844639778,8.382180214,315349995
8/3/2022,8.983239174,8.983239174,9.33223629,8.059659004,8.289554596,360221129
8/4/2022,8.825281143,8.825281143,9.084751129,8.602959633,8.980175018,234432580
8/5/2022,8.957996368,8.957996368,9.240412712,8.80933857,8.823149681,199339087
8/6/2022,8.774745941,8.774745941,9.124914169,8.766134262,8.962079048,127173752
8/7/2022,8.789325714,8.789325714,8.966478348,8.715353012,8.773558617,105349992
8/8/2022,8.791097641,8.791097641,9.237844467,8.776833534,8.790035248,182954588
8/9/2022,8.443136215,8.443136215,8.853425026,8.158508301,8.791980743,164309881
8/10/2022,9.19846344,9.19846344,9.367799759,8.236749649,8.443346024,223097134
8/11/2022,8.958847046,8.958847046,9.54521656,8.884363174,9.199632645,227831634
8/12/2022,9.207658768,9.207658768,9.224344254,8.807830811,8.958404541,157886949
8/13/2022,8.985963821,8.985963821,9.294583321,8.951293945,9.20690155,145491530
8/14/2022,8.883075714,8.883075714,9.563446999,8.798235893,8.986050606,201728182
8/15/2022,8.479776382,8.479776382,9.134861946,8.346130371,8.883331299,201649381
8/16/2022,8.346027374,8.346027374,8.548687935,8.222295761,8.47718811,176881933
8/17/2022,7.939789772,7.939789772,8.645283699,7.901493073,8.343829155,172065284
8/18/2022,7.601743221,7.601743221,8.183577538,7.588263988,7.941886902,157458896
8/19/2022,6.909179211,6.909179211,7.657313824,6.859049797,7.600599766,232362260
8/20/2022,7.009902954,7.009902954,7.177404881,6.772313118,6.907567978,142278693
8/21/2022,7.215943813,7.215943813,7.306612968,6.98759985,7.008419991,134765732
8/22/2022,6.973576069,6.973576069,7.310629845,6.67951107,7.21444416,179017163
8/23/2022,7.12417984,7.12417984,7.189586163,6.784924984,6.975513935,152762159
8/24/2022,7.050520897,7.050520897,7.261781216,6.891599178,7.121477127,140714114
8/25/2022,7.035765171,7.035765171,7.227865219,6.947491169,7.05071497,133546227
8/26/2022,6.140219212,6.140219212,7.035107136,6.118480206,7.035107136,200332386
8/27/2022,6.064946175,6.064946175,6.188772202,5.979577065,6.140845776,128446569
8/28/2022,5.747788906,5.747788906,6.088385105,5.742109776,6.063747883,117093214
8/29/2022,6.344336987,6.344336987,6.370025158,5.722929001,5.743844986,124756814
8/30/2022,6.163015842,6.163015842,6.43943119,5.958754063,6.343274117,133870344
8/31/2022,6.141359806,6.141359806,6.397778988,6.126833916,6.164804935,162756867
9/1/2022,6.32014513,6.32014513,6.338459015,5.980062008,6.14159584,118952593
9/2/2022,6.401447773,6.401447773,6.66285181,6.225030899,6.320402145,132619219
9/3/2022,6.303452015,6.303452015,6.401010036,6.247279167,6.400416851,71692111
9/4/2022,6.469304085,6.469304085,6.507861137,6.251740932,6.304139137,76644308
9/5/2022,6.589821815,6.589821815,6.640145779,6.228777885,6.469924927,104467222
9/6/2022,5.848081112,5.848081112,6.734348774,5.848081112,6.59092617,150860245
9/7/2022,6.122470856,6.122470856,6.213122845,5.76199007,5.848419189,97596010
9/8/2022,6.172049999,6.172049999,6.237236023,5.984491825,6.121914864,96896082
9/9/2022,6.507527828,6.507527828,6.686038971,6.172082901,6.172082901,156261625
9/10/2022,6.675907135,6.675907135,6.709033012,6.473650932,6.507891178,125789513
9/11/2022,6.494115829,6.494115829,6.706376076,6.415578842,6.675716877,109263470
9/12/2022,6.650454044,6.650454044,6.925024033,6.408442974,6.493378162,162828013
9/13/2022,6.112472057,6.112472057,6.723460197,6.024077892,6.651512146,137409299
9/14/2022,6.188218117,6.188218117,6.225402832,5.998297215,6.04460907,100209429
9/15/2022,5.882615089,5.882615089,6.198235035,5.830867767,6.188157082,117423916
9/16/2022,5.818230152,5.818230152,5.923624992,5.702342987,5.882108212,75312610
9/17/2022,6.026371002,6.026371002,6.028357029,5.818962097,5.818962097,68349136
9/18/2022,5.474123001,5.474123001,6.041889191,5.472082138,6.024638176,89495999
9/19/2022,5.486670017,5.486670017,5.511695862,5.236571789,5.474336147,109033726
9/20/2022,5.303316116,5.303316116,5.540797234,5.2965312,5.486555099,80197168
9/21/2022,5.366147995,5.366147995,5.720756054,5.184716225,5.303726196,120291881
9/22/2022,5.738825798,5.738825798,5.838346004,5.335019112,5.363987923,114035622
9/23/2022,5.912402153,5.912402153,5.97129488,5.725175858,5.738669872,115600402
9/24/2022,5.802743912,5.802743912,6.031882763,5.789982796,5.912384033,78355621
9/25/2022,5.673017025,5.673017025,5.944429874,5.642745972,5.803005219,67535573
9/26/2022,5.917192936,5.917192936,5.971720219,5.573898792,5.674045086,119097708
9/27/2022,6.394855022,6.394855022,6.680100918,5.914327145,5.916823864,243846970
9/28/2022,6.559811115,6.559811115,6.602729797,6.037312031,6.390145779,180631853
9/29/2022,6.373567104,6.373567104,6.559854031,6.153072834,6.55971384,128353309
9/30/2022,6.45018816,6.45018816,6.655243874,6.28423214,6.373448849,168385535
10/1/2022,6.408696175,6.408696175,6.629103184,6.404026031,6.45114994,99057922
10/2/2022,6.2539711,6.2539711,6.503280163,6.200231075,6.409074783,140262197
10/3/2022,6.646388054,6.646388054,6.755280972,6.214217186,6.254189014,166041015
10/4/2022,6.65396595,6.65396595,6.828630924,6.584021091,6.646193027,173918257
10/5/2022,6.793551922,6.793551922,6.80610323,6.490172863,6.652500153,109482617
10/6/2022,6.868697166,6.868697166,6.985214233,6.776086807,6.793726921,151010149
10/7/2022,6.790733814,6.790733814,7.061788082,6.702894211,6.870412827,132838068
10/8/2022,6.515038967,6.515038967,6.830405235,6.459906101,6.790759087,74038207
